datetime,num_orders
5/27/2018 2:10,21
5/27/2018 2:20,18
5/27/2018 2:30,15
5/27/2018 2:40,8
5/27/2018 2:50,13
5/27/2018 3:00,7
5/27/2018 3:10,7
5/27/2018 3:20,13
5/27/2018 3:30,12
5/27/2018 3:40,23
5/27/2018 3:50,6
5/27/2018 4:00,12
5/27/2018 4:10,4
5/27/2018 4:20,8
5/27/2018 4:30,15
5/27/2018 4:40,25
5/27/2018 4:50,21
5/27/2018 5:00,13
5/27/2018 5:10,9
5/27/2018 5:20,10
5/27/2018 5:30,14
5/27/2018 5:40,3
5/27/2018 5:50,2
5/27/2018 6:00,1
5/27/2018 6:10,1
5/27/2018 6:20,1
5/27/2018 6:30,3
5/27/2018 6:40,0
5/27/2018 6:50,0
5/27/2018 7:00,3
5/27/2018 7:10,0
5/27/2018 7:20,2
5/27/2018 7:30,1
5/27/2018 7:40,4
5/27/2018 7:50,2
5/27/2018 8:00,7
5/27/2018 8:10,15
5/27/2018 8:20,6
5/27/2018 8:30,18
5/27/2018 8:40,8
5/27/2018 8:50,3
5/27/2018 9:00,8
5/27/2018 9:10,17
5/27/2018 9:20,7
5/27/2018 9:30,12
5/27/2018 9:40,10
5/27/2018 9:50,14
5/27/2018 10:00,16
5/27/2018 10:10,21
5/27/2018 10:20,14
5/27/2018 10:30,9
5/27/2018 10:40,7
5/27/2018 10:50,10
5/27/2018 11:00,10
5/27/2018 11:10,3
5/27/2018 11:20,2
5/27/2018 11:30,5
5/27/2018 11:40,8
5/27/2018 11:50,14
5/27/2018 12:00,6
5/27/2018 12:10,9
5/27/2018 12:20,7
5/27/2018 12:30,6
5/27/2018 12:40,6
5/27/2018 12:50,6
5/27/2018 13:00,9
5/27/2018 13:10,7
5/27/2018 13:20,13
5/27/2018 13:30,15
5/27/2018 13:40,7
5/27/2018 13:50,11
5/27/2018 14:00,10
5/27/2018 14:10,13
5/27/2018 14:20,19
5/27/2018 14:30,19
5/27/2018 14:40,20
5/27/2018 14:50,7
5/27/2018 15:00,17
5/27/2018 15:10,17
5/27/2018 15:20,9
5/27/2018 15:30,16
5/27/2018 15:40,14
5/27/2018 15:50,8
5/27/2018 16:00,12
5/27/2018 16:10,14
5/27/2018 16:20,26
5/27/2018 16:30,21
5/27/2018 16:40,11
5/27/2018 16:50,16
5/27/2018 17:00,8
5/27/2018 17:10,14
5/27/2018 17:20,9
5/27/2018 17:30,7
5/27/2018 17:40,15
5/27/2018 17:50,10
5/27/2018 18:00,8
5/27/2018 18:10,10
5/27/2018 18:20,3
5/27/2018 18:30,6
5/27/2018 18:40,5
5/27/2018 18:50,5
5/27/2018 19:00,6
5/27/2018 19:10,11
5/27/2018 19:20,12
5/27/2018 19:30,20
5/27/2018 19:40,16
5/27/2018 19:50,19
5/27/2018 20:00,15
5/27/2018 20:10,11
5/27/2018 20:20,10
5/27/2018 20:30,14
5/27/2018 20:40,14
5/27/2018 20:50,14
5/27/2018 21:00,11
5/27/2018 21:10,13
5/27/2018 21:20,3
5/27/2018 21:30,12
5/27/2018 21:40,14
5/27/2018 21:50,24
5/27/2018 22:00,28
5/27/2018 22:10,21
5/27/2018 22:20,11
5/27/2018 22:30,14
5/27/2018 22:40,12
5/27/2018 22:50,25
5/27/2018 23:00,19
5/27/2018 23:10,16
5/27/2018 23:20,21
5/27/2018 23:30,17
5/27/2018 23:40,14
5/27/2018 23:50,26
5/28/2018 0:00,31
5/28/2018 0:10,26
5/28/2018 0:20,20
5/28/2018 0:30,25
5/28/2018 0:40,27
5/28/2018 0:50,28
5/28/2018 1:00,31
5/28/2018 1:10,18
5/28/2018 1:20,11
5/28/2018 1:30,3
5/28/2018 1:40,6
5/28/2018 1:50,9
5/28/2018 2:00,28
5/28/2018 2:10,44
5/28/2018 2:20,40
5/28/2018 2:30,37
5/28/2018 2:40,18
5/28/2018 2:50,19
5/28/2018 3:00,20
5/28/2018 3:10,18
5/28/2018 3:20,32
5/28/2018 3:30,30
5/28/2018 3:40,30
5/28/2018 3:50,25
5/28/2018 4:00,20
5/28/2018 4:10,13
5/28/2018 4:20,16
5/28/2018 4:30,17
5/28/2018 4:40,21
5/28/2018 4:50,20
5/28/2018 5:00,7
5/28/2018 5:10,4
5/28/2018 5:20,11
5/28/2018 5:30,6
5/28/2018 5:40,0
5/28/2018 5:50,0
5/28/2018 6:00,2
5/28/2018 6:10,1
5/28/2018 6:20,0
5/28/2018 6:30,2
5/28/2018 6:40,3
5/28/2018 6:50,1
5/28/2018 7:00,1
5/28/2018 7:10,4
5/28/2018 7:20,2
5/28/2018 7:30,3
5/28/2018 7:40,6
5/28/2018 7:50,11
5/28/2018 8:00,7
5/28/2018 8:10,11
5/28/2018 8:20,15
5/28/2018 8:30,18
5/28/2018 8:40,8
5/28/2018 8:50,11
5/28/2018 9:00,25
5/28/2018 9:10,18
5/28/2018 9:20,23
5/28/2018 9:30,10
5/28/2018 9:40,12
5/28/2018 9:50,8
5/28/2018 10:00,13
5/28/2018 10:10,27
5/28/2018 10:20,17
5/28/2018 10:30,13
5/28/2018 10:40,15
5/28/2018 10:50,22
5/28/2018 11:00,26
5/28/2018 11:10,14
5/28/2018 11:20,19
5/28/2018 11:30,23
5/28/2018 11:40,20
5/28/2018 11:50,19
5/28/2018 12:00,24
5/28/2018 12:10,15
5/28/2018 12:20,11
5/28/2018 12:30,4
5/28/2018 12:40,6
5/28/2018 12:50,5
5/28/2018 13:00,7
5/28/2018 13:10,16
5/28/2018 13:20,9
5/28/2018 13:30,12
5/28/2018 13:40,5
5/28/2018 13:50,19
5/28/2018 14:00,13
5/28/2018 14:10,11
5/28/2018 14:20,13
5/28/2018 14:30,15
5/28/2018 14:40,20
5/28/2018 14:50,17
5/28/2018 15:00,13
5/28/2018 15:10,21
5/28/2018 15:20,14
5/28/2018 15:30,9
5/28/2018 15:40,18
5/28/2018 15:50,22
5/28/2018 16:00,18
5/28/2018 16:10,18
5/28/2018 16:20,16
5/28/2018 16:30,16
5/28/2018 16:40,20
5/28/2018 16:50,9
5/28/2018 17:00,14
5/28/2018 17:10,8
5/28/2018 17:20,19
5/28/2018 17:30,21
5/28/2018 17:40,25
5/28/2018 17:50,9
5/28/2018 18:00,12
5/28/2018 18:10,5
5/28/2018 18:20,10
5/28/2018 18:30,4
5/28/2018 18:40,7
5/28/2018 18:50,2
5/28/2018 19:00,11
5/28/2018 19:10,13
5/28/2018 19:20,16
5/28/2018 19:30,18
5/28/2018 19:40,18
5/28/2018 19:50,11
5/28/2018 20:00,11
5/28/2018 20:10,14
5/28/2018 20:20,8
5/28/2018 20:30,10
5/28/2018 20:40,7
5/28/2018 20:50,17
5/28/2018 21:00,16
5/28/2018 21:10,13
5/28/2018 21:20,12
5/28/2018 21:30,13
5/28/2018 21:40,15
5/28/2018 21:50,21
5/28/2018 22:00,10
5/28/2018 22:10,13
5/28/2018 22:20,18
5/28/2018 22:30,19
5/28/2018 22:40,11
5/28/2018 22:50,13
5/28/2018 23:00,11
5/28/2018 23:10,6
5/28/2018 23:20,8
5/28/2018 23:30,9
5/28/2018 23:40,11
5/28/2018 23:50,16
5/29/2018 0:00,6
5/29/2018 0:10,10
5/29/2018 0:20,17
5/29/2018 0:30,12
5/29/2018 0:40,20
5/29/2018 0:50,13
5/29/2018 1:00,18
5/29/2018 1:10,19
5/29/2018 1:20,11
5/29/2018 1:30,5
5/29/2018 1:40,9
5/29/2018 1:50,12
5/29/2018 2:00,20
5/29/2018 2:10,25
5/29/2018 2:20,15
5/29/2018 2:30,12
5/29/2018 2:40,3
5/29/2018 2:50,5
5/29/2018 3:00,14
5/29/2018 3:10,8
5/29/2018 3:20,15
5/29/2018 3:30,10
5/29/2018 3:40,6
5/29/2018 3:50,8
5/29/2018 4:00,8
5/29/2018 4:10,10
5/29/2018 4:20,3
5/29/2018 4:30,0
5/29/2018 4:40,6
5/29/2018 4:50,13
5/29/2018 5:00,14
5/29/2018 5:10,7
5/29/2018 5:20,4
5/29/2018 5:30,6
5/29/2018 5:40,0
5/29/2018 5:50,1
5/29/2018 6:00,0
5/29/2018 6:10,0
5/29/2018 6:20,1
5/29/2018 6:30,1
5/29/2018 6:40,2
5/29/2018 6:50,0
5/29/2018 7:00,8
5/29/2018 7:10,1
5/29/2018 7:20,1
5/29/2018 7:30,0
5/29/2018 7:40,6
5/29/2018 7:50,10
5/29/2018 8:00,9
5/29/2018 8:10,10
5/29/2018 8:20,9
5/29/2018 8:30,12
5/29/2018 8:40,11
5/29/2018 8:50,10
5/29/2018 9:00,12
5/29/2018 9:10,19
5/29/2018 9:20,19
5/29/2018 9:30,15
5/29/2018 9:40,4
5/29/2018 9:50,5
5/29/2018 10:00,12
5/29/2018 10:10,15
5/29/2018 10:20,8
5/29/2018 10:30,18
5/29/2018 10:40,8
5/29/2018 10:50,9
5/29/2018 11:00,6
5/29/2018 11:10,4
5/29/2018 11:20,7
5/29/2018 11:30,12
5/29/2018 11:40,11
5/29/2018 11:50,11
5/29/2018 12:00,17
5/29/2018 12:10,12
5/29/2018 12:20,13
5/29/2018 12:30,22
5/29/2018 12:40,18
5/29/2018 12:50,13
5/29/2018 13:00,16
5/29/2018 13:10,12
5/29/2018 13:20,14
5/29/2018 13:30,11
5/29/2018 13:40,7
5/29/2018 13:50,9
5/29/2018 14:00,7
5/29/2018 14:10,7
5/29/2018 14:20,5
5/29/2018 14:30,9
5/29/2018 14:40,10
5/29/2018 14:50,5
5/29/2018 15:00,8
5/29/2018 15:10,9
5/29/2018 15:20,8
5/29/2018 15:30,22
5/29/2018 15:40,11
5/29/2018 15:50,16
5/29/2018 16:00,20
5/29/2018 16:10,10
5/29/2018 16:20,13
5/29/2018 16:30,17
5/29/2018 16:40,21
5/29/2018 16:50,26
5/29/2018 17:00,19
5/29/2018 17:10,17
5/29/2018 17:20,9
5/29/2018 17:30,13
5/29/2018 17:40,7
5/29/2018 17:50,5
5/29/2018 18:00,15
5/29/2018 18:10,13
5/29/2018 18:20,18
5/29/2018 18:30,11
5/29/2018 18:40,5
5/29/2018 18:50,5
5/29/2018 19:00,5
5/29/2018 19:10,7
5/29/2018 19:20,14
5/29/2018 19:30,20
5/29/2018 19:40,7
5/29/2018 19:50,4
5/29/2018 20:00,8
5/29/2018 20:10,11
5/29/2018 20:20,6
5/29/2018 20:30,10
5/29/2018 20:40,12
5/29/2018 20:50,7
5/29/2018 21:00,7
5/29/2018 21:10,15
5/29/2018 21:20,17
5/29/2018 21:30,14
5/29/2018 21:40,10
5/29/2018 21:50,14
5/29/2018 22:00,10
5/29/2018 22:10,5
5/29/2018 22:20,9
5/29/2018 22:30,15
5/29/2018 22:40,12
5/29/2018 22:50,10
5/29/2018 23:00,9
5/29/2018 23:10,16
5/29/2018 23:20,12
5/29/2018 23:30,23
5/29/2018 23:40,21
5/29/2018 23:50,34
5/30/2018 0:00,26
5/30/2018 0:10,17
5/30/2018 0:20,11
5/30/2018 0:30,15
5/30/2018 0:40,9
5/30/2018 0:50,15
5/30/2018 1:00,20
5/30/2018 1:10,17
5/30/2018 1:20,15
5/30/2018 1:30,4
5/30/2018 1:40,1
5/30/2018 1:50,8
5/30/2018 2:00,24
5/30/2018 2:10,23
5/30/2018 2:20,16
5/30/2018 2:30,15
5/30/2018 2:40,9
5/30/2018 2:50,4
5/30/2018 3:00,5
5/30/2018 3:10,4
5/30/2018 3:20,4
5/30/2018 3:30,7
5/30/2018 3:40,9
5/30/2018 3:50,15
5/30/2018 4:00,6
5/30/2018 4:10,7
5/30/2018 4:20,5
5/30/2018 4:30,9
5/30/2018 4:40,5
5/30/2018 4:50,13
5/30/2018 5:00,7
5/30/2018 5:10,12
5/30/2018 5:20,16
5/30/2018 5:30,15
5/30/2018 5:40,4
5/30/2018 5:50,2
5/30/2018 6:00,2
5/30/2018 6:10,3
5/30/2018 6:20,4
5/30/2018 6:30,1
5/30/2018 6:40,2
5/30/2018 6:50,1
5/30/2018 7:00,0
5/30/2018 7:10,1
5/30/2018 7:20,0
5/30/2018 7:30,3
5/30/2018 7:40,1
5/30/2018 7:50,3
5/30/2018 8:00,7
5/30/2018 8:10,16
5/30/2018 8:20,8
5/30/2018 8:30,14
5/30/2018 8:40,8
5/30/2018 8:50,10
5/30/2018 9:00,12
5/30/2018 9:10,14
5/30/2018 9:20,11
5/30/2018 9:30,12
5/30/2018 9:40,15
5/30/2018 9:50,17
5/30/2018 10:00,15
5/30/2018 10:10,18
5/30/2018 10:20,10
5/30/2018 10:30,9
5/30/2018 10:40,8
5/30/2018 10:50,17
5/30/2018 11:00,18
5/30/2018 11:10,10
5/30/2018 11:20,5
5/30/2018 11:30,5
5/30/2018 11:40,12
5/30/2018 11:50,23
5/30/2018 12:00,16
5/30/2018 12:10,16
5/30/2018 12:20,8
5/30/2018 12:30,17
5/30/2018 12:40,15
5/30/2018 12:50,10
5/30/2018 13:00,7
5/30/2018 13:10,13
5/30/2018 13:20,13
5/30/2018 13:30,23
5/30/2018 13:40,21
5/30/2018 13:50,12
5/30/2018 14:00,8
5/30/2018 14:10,8
5/30/2018 14:20,9
5/30/2018 14:30,9
5/30/2018 14:40,9
5/30/2018 14:50,13
5/30/2018 15:00,8
5/30/2018 15:10,6
5/30/2018 15:20,17
5/30/2018 15:30,14
5/30/2018 15:40,10
5/30/2018 15:50,4
5/30/2018 16:00,10
5/30/2018 16:10,17
5/30/2018 16:20,23
5/30/2018 16:30,15
5/30/2018 16:40,14
5/30/2018 16:50,27
5/30/2018 17:00,13
5/30/2018 17:10,18
5/30/2018 17:20,16
5/30/2018 17:30,14
5/30/2018 17:40,11
5/30/2018 17:50,16
5/30/2018 18:00,22
5/30/2018 18:10,12
5/30/2018 18:20,4
5/30/2018 18:30,3
5/30/2018 18:40,4
5/30/2018 18:50,8
5/30/2018 19:00,10
5/30/2018 19:10,14
5/30/2018 19:20,19
5/30/2018 19:30,17
5/30/2018 19:40,17
5/30/2018 19:50,25
5/30/2018 20:00,18
5/30/2018 20:10,10
5/30/2018 20:20,22
5/30/2018 20:30,13
5/30/2018 20:40,18
5/30/2018 20:50,17
5/30/2018 21:00,19
5/30/2018 21:10,16
5/30/2018 21:20,23
5/30/2018 21:30,16
5/30/2018 21:40,22
5/30/2018 21:50,19
5/30/2018 22:00,14
5/30/2018 22:10,11
5/30/2018 22:20,9
5/30/2018 22:30,13
5/30/2018 22:40,11
5/30/2018 22:50,21
5/30/2018 23:00,26
5/30/2018 23:10,7
5/30/2018 23:20,12
5/30/2018 23:30,16
5/30/2018 23:40,10
5/30/2018 23:50,14
5/31/2018 0:00,23
5/31/2018 0:10,14
5/31/2018 0:20,17
5/31/2018 0:30,23
5/31/2018 0:40,30
5/31/2018 0:50,30
5/31/2018 1:00,17
5/31/2018 1:10,11
5/31/2018 1:20,6
5/31/2018 1:30,7
5/31/2018 1:40,4
5/31/2018 1:50,16
5/31/2018 2:00,11
5/31/2018 2:10,14
5/31/2018 2:20,31
5/31/2018 2:30,23
5/31/2018 2:40,16
5/31/2018 2:50,6
5/31/2018 3:00,4
5/31/2018 3:10,9
5/31/2018 3:20,11
5/31/2018 3:30,25
5/31/2018 3:40,22
5/31/2018 3:50,21
5/31/2018 4:00,23
5/31/2018 4:10,31
5/31/2018 4:20,30
5/31/2018 4:30,30
5/31/2018 4:40,17
5/31/2018 4:50,11
5/31/2018 5:00,20
5/31/2018 5:10,15
5/31/2018 5:20,9
5/31/2018 5:30,4
5/31/2018 5:40,0
5/31/2018 5:50,0
5/31/2018 6:00,2
5/31/2018 6:10,1
5/31/2018 6:20,1
5/31/2018 6:30,2
5/31/2018 6:40,0
5/31/2018 6:50,0
5/31/2018 7:00,0
5/31/2018 7:10,1
5/31/2018 7:20,0
5/31/2018 7:30,4
5/31/2018 7:40,5
5/31/2018 7:50,7
5/31/2018 8:00,16
5/31/2018 8:10,17
5/31/2018 8:20,16
5/31/2018 8:30,8
5/31/2018 8:40,5
5/31/2018 8:50,9
5/31/2018 9:00,18
5/31/2018 9:10,23
5/31/2018 9:20,12
5/31/2018 9:30,7
5/31/2018 9:40,11
5/31/2018 9:50,20
5/31/2018 10:00,14
5/31/2018 10:10,17
5/31/2018 10:20,12
5/31/2018 10:30,15
5/31/2018 10:40,9
5/31/2018 10:50,6
5/31/2018 11:00,9
5/31/2018 11:10,24
5/31/2018 11:20,16
5/31/2018 11:30,11
5/31/2018 11:40,17
5/31/2018 11:50,11
5/31/2018 12:00,16
5/31/2018 12:10,20
5/31/2018 12:20,15
5/31/2018 12:30,6
5/31/2018 12:40,5
5/31/2018 12:50,3
5/31/2018 13:00,5
5/31/2018 13:10,12
5/31/2018 13:20,12
5/31/2018 13:30,11
5/31/2018 13:40,16
5/31/2018 13:50,14
5/31/2018 14:00,16
5/31/2018 14:10,16
5/31/2018 14:20,15
5/31/2018 14:30,8
5/31/2018 14:40,8
5/31/2018 14:50,14
5/31/2018 15:00,7
5/31/2018 15:10,13
5/31/2018 15:20,16
5/31/2018 15:30,10
5/31/2018 15:40,15
5/31/2018 15:50,10
5/31/2018 16:00,6
5/31/2018 16:10,15
5/31/2018 16:20,20
5/31/2018 16:30,28
5/31/2018 16:40,18
5/31/2018 16:50,14
5/31/2018 17:00,22
5/31/2018 17:10,12
5/31/2018 17:20,16
5/31/2018 17:30,10
5/31/2018 17:40,7
5/31/2018 17:50,13
5/31/2018 18:00,11
5/31/2018 18:10,5
5/31/2018 18:20,3
5/31/2018 18:30,3
5/31/2018 18:40,8
5/31/2018 18:50,6
5/31/2018 19:00,4
5/31/2018 19:10,5
5/31/2018 19:20,13
5/31/2018 19:30,11
5/31/2018 19:40,18
5/31/2018 19:50,11
5/31/2018 20:00,10
5/31/2018 20:10,14
5/31/2018 20:20,16
5/31/2018 20:30,14
5/31/2018 20:40,5
5/31/2018 20:50,16
5/31/2018 21:00,15
5/31/2018 21:10,11
5/31/2018 21:20,9
5/31/2018 21:30,18
5/31/2018 21:40,31
5/31/2018 21:50,23
5/31/2018 22:00,12
5/31/2018 22:10,11
5/31/2018 22:20,15
5/31/2018 22:30,12
5/31/2018 22:40,22
5/31/2018 22:50,21
5/31/2018 23:00,25
5/31/2018 23:10,16
5/31/2018 23:20,17
5/31/2018 23:30,13
5/31/2018 23:40,28
5/31/2018 23:50,30
6/1/2018 0:00,28
6/1/2018 0:10,10
6/1/2018 0:20,19
6/1/2018 0:30,18
6/1/2018 0:40,17
6/1/2018 0:50,26
6/1/2018 1:00,12
6/1/2018 1:10,20
6/1/2018 1:20,7
6/1/2018 1:30,8
6/1/2018 1:40,10
6/1/2018 1:50,20
6/1/2018 2:00,21
6/1/2018 2:10,27
6/1/2018 2:20,23
6/1/2018 2:30,15
6/1/2018 2:40,9
6/1/2018 2:50,16
6/1/2018 3:00,19
6/1/2018 3:10,30
6/1/2018 3:20,19
6/1/2018 3:30,21
6/1/2018 3:40,20
6/1/2018 3:50,23
6/1/2018 4:00,17
6/1/2018 4:10,7
6/1/2018 4:20,2
6/1/2018 4:30,15
6/1/2018 4:40,17
6/1/2018 4:50,7
6/1/2018 5:00,12
6/1/2018 5:10,19
6/1/2018 5:20,9
6/1/2018 5:30,5
6/1/2018 5:40,3
6/1/2018 5:50,2
6/1/2018 6:00,5
6/1/2018 6:10,6
6/1/2018 6:20,8
6/1/2018 6:30,1
6/1/2018 6:40,1
6/1/2018 6:50,1
6/1/2018 7:00,0
6/1/2018 7:10,1
6/1/2018 7:20,3
6/1/2018 7:30,7
6/1/2018 7:40,12
6/1/2018 7:50,4
6/1/2018 8:00,18
6/1/2018 8:10,26
6/1/2018 8:20,30
6/1/2018 8:30,13
6/1/2018 8:40,13
6/1/2018 8:50,15
6/1/2018 9:00,14
6/1/2018 9:10,20
6/1/2018 9:20,10
6/1/2018 9:30,10
6/1/2018 9:40,21
6/1/2018 9:50,17
6/1/2018 10:00,18
6/1/2018 10:10,19
6/1/2018 10:20,16
6/1/2018 10:30,7
6/1/2018 10:40,18
6/1/2018 10:50,15
6/1/2018 11:00,23
6/1/2018 11:10,22
6/1/2018 11:20,20
6/1/2018 11:30,20
6/1/2018 11:40,23
6/1/2018 11:50,16
6/1/2018 12:00,10
6/1/2018 12:10,15
6/1/2018 12:20,9
6/1/2018 12:30,15
6/1/2018 12:40,10
6/1/2018 12:50,10
6/1/2018 13:00,11
6/1/2018 13:10,21
6/1/2018 13:20,27
6/1/2018 13:30,13
6/1/2018 13:40,10
6/1/2018 13:50,3
6/1/2018 14:00,6
6/1/2018 14:10,13
6/1/2018 14:20,4
6/1/2018 14:30,4
6/1/2018 14:40,11
6/1/2018 14:50,10
6/1/2018 15:00,13
6/1/2018 15:10,5
6/1/2018 15:20,5
6/1/2018 15:30,5
6/1/2018 15:40,10
6/1/2018 15:50,8
6/1/2018 16:00,11
6/1/2018 16:10,10
6/1/2018 16:20,8
6/1/2018 16:30,12
6/1/2018 16:40,17
6/1/2018 16:50,14
6/1/2018 17:00,18
6/1/2018 17:10,15
6/1/2018 17:20,22
6/1/2018 17:30,16
6/1/2018 17:40,18
6/1/2018 17:50,14
6/1/2018 18:00,10
6/1/2018 18:10,14
6/1/2018 18:20,15
6/1/2018 18:30,6
6/1/2018 18:40,5
6/1/2018 18:50,10
6/1/2018 19:00,8
6/1/2018 19:10,5
6/1/2018 19:20,10
6/1/2018 19:30,5
6/1/2018 19:40,8
6/1/2018 19:50,8
6/1/2018 20:00,13
6/1/2018 20:10,10
6/1/2018 20:20,18
6/1/2018 20:30,10
6/1/2018 20:40,11
6/1/2018 20:50,11
6/1/2018 21:00,12
6/1/2018 21:10,20
6/1/2018 21:20,10
6/1/2018 21:30,32
6/1/2018 21:40,19
6/1/2018 21:50,13
6/1/2018 22:00,12
6/1/2018 22:10,17
6/1/2018 22:20,27
6/1/2018 22:30,28
6/1/2018 22:40,17
6/1/2018 22:50,23
6/1/2018 23:00,14
6/1/2018 23:10,16
6/1/2018 23:20,16
6/1/2018 23:30,22
6/1/2018 23:40,19
6/1/2018 23:50,13
6/2/2018 0:00,23
6/2/2018 0:10,25
6/2/2018 0:20,32
6/2/2018 0:30,45
6/2/2018 0:40,31
6/2/2018 0:50,30
6/2/2018 1:00,24
6/2/2018 1:10,21
6/2/2018 1:20,9
6/2/2018 1:30,10
6/2/2018 1:40,9
6/2/2018 1:50,14
6/2/2018 2:00,18
6/2/2018 2:10,26
6/2/2018 2:20,24
6/2/2018 2:30,18
6/2/2018 2:40,29
6/2/2018 2:50,11
6/2/2018 3:00,6
6/2/2018 3:10,9
6/2/2018 3:20,11
6/2/2018 3:30,13
6/2/2018 3:40,23
6/2/2018 3:50,23
6/2/2018 4:00,25
6/2/2018 4:10,16
6/2/2018 4:20,7
6/2/2018 4:30,16
6/2/2018 4:40,16
6/2/2018 4:50,15
6/2/2018 5:00,5
6/2/2018 5:10,2
6/2/2018 5:20,12
6/2/2018 5:30,12
6/2/2018 5:40,11
6/2/2018 5:50,2
6/2/2018 6:00,4
6/2/2018 6:10,8
6/2/2018 6:20,7
6/2/2018 6:30,2
6/2/2018 6:40,3
6/2/2018 6:50,1
6/2/2018 7:00,2
6/2/2018 7:10,2
6/2/2018 7:20,2
6/2/2018 7:30,3
6/2/2018 7:40,6
6/2/2018 7:50,11
6/2/2018 8:00,7
6/2/2018 8:10,9
6/2/2018 8:20,10
6/2/2018 8:30,13
6/2/2018 8:40,8
6/2/2018 8:50,11
6/2/2018 9:00,7
6/2/2018 9:10,15
6/2/2018 9:20,21
6/2/2018 9:30,19
6/2/2018 9:40,9
6/2/2018 9:50,7
6/2/2018 10:00,15
6/2/2018 10:10,17
6/2/2018 10:20,19
6/2/2018 10:30,8
6/2/2018 10:40,11
6/2/2018 10:50,15
6/2/2018 11:00,11
6/2/2018 11:10,3
6/2/2018 11:20,7
6/2/2018 11:30,6
6/2/2018 11:40,15
6/2/2018 11:50,17
6/2/2018 12:00,7
6/2/2018 12:10,8
6/2/2018 12:20,8
6/2/2018 12:30,10
6/2/2018 12:40,10
6/2/2018 12:50,9
6/2/2018 13:00,7
6/2/2018 13:10,7
6/2/2018 13:20,9
6/2/2018 13:30,11
6/2/2018 13:40,12
6/2/2018 13:50,7
6/2/2018 14:00,15
6/2/2018 14:10,6
6/2/2018 14:20,5
6/2/2018 14:30,10
6/2/2018 14:40,11
6/2/2018 14:50,22
6/2/2018 15:00,10
6/2/2018 15:10,13
6/2/2018 15:20,9
6/2/2018 15:30,17
6/2/2018 15:40,7
6/2/2018 15:50,10
6/2/2018 16:00,22
6/2/2018 16:10,13
6/2/2018 16:20,17
6/2/2018 16:30,16
6/2/2018 16:40,15
6/2/2018 16:50,14
6/2/2018 17:00,17
6/2/2018 17:10,16
6/2/2018 17:20,6
6/2/2018 17:30,3
6/2/2018 17:40,4
6/2/2018 17:50,2
6/2/2018 18:00,7
6/2/2018 18:10,4
6/2/2018 18:20,11
6/2/2018 18:30,10
6/2/2018 18:40,6
6/2/2018 18:50,5
6/2/2018 19:00,6
6/2/2018 19:10,4
6/2/2018 19:20,9
6/2/2018 19:30,11
6/2/2018 19:40,9
6/2/2018 19:50,8
6/2/2018 20:00,9
6/2/2018 20:10,10
6/2/2018 20:20,6
6/2/2018 20:30,12
6/2/2018 20:40,9
6/2/2018 20:50,10
6/2/2018 21:00,15
6/2/2018 21:10,9
6/2/2018 21:20,14
6/2/2018 21:30,22
6/2/2018 21:40,11
6/2/2018 21:50,7
6/2/2018 22:00,7
6/2/2018 22:10,7
6/2/2018 22:20,12
6/2/2018 22:30,17
6/2/2018 22:40,13
6/2/2018 22:50,22
6/2/2018 23:00,9
6/2/2018 23:10,6
6/2/2018 23:20,11
6/2/2018 23:30,25
6/2/2018 23:40,17
6/2/2018 23:50,16
6/3/2018 0:00,13
6/3/2018 0:10,10
6/3/2018 0:20,18
6/3/2018 0:30,21
6/3/2018 0:40,22
6/3/2018 0:50,23
6/3/2018 1:00,24
6/3/2018 1:10,10
6/3/2018 1:20,9
6/3/2018 1:30,4
6/3/2018 1:40,3
6/3/2018 1:50,11
6/3/2018 2:00,10
6/3/2018 2:10,7
6/3/2018 2:20,6
6/3/2018 2:30,11
6/3/2018 2:40,14
6/3/2018 2:50,7
6/3/2018 3:00,11
6/3/2018 3:10,12
6/3/2018 3:20,5
6/3/2018 3:30,16
6/3/2018 3:40,24
6/3/2018 3:50,29
6/3/2018 4:00,27
6/3/2018 4:10,11
6/3/2018 4:20,13
6/3/2018 4:30,9
6/3/2018 4:40,5
6/3/2018 4:50,5
6/3/2018 5:00,9
6/3/2018 5:10,7
6/3/2018 5:20,5
6/3/2018 5:30,4
6/3/2018 5:40,2
6/3/2018 5:50,0
6/3/2018 6:00,1
6/3/2018 6:10,8
6/3/2018 6:20,3
6/3/2018 6:30,0
6/3/2018 6:40,0
6/3/2018 6:50,2
6/3/2018 7:00,4
6/3/2018 7:10,1
6/3/2018 7:20,1
6/3/2018 7:30,3
6/3/2018 7:40,8
6/3/2018 7:50,7
6/3/2018 8:00,6
6/3/2018 8:10,6
6/3/2018 8:20,8
6/3/2018 8:30,8
6/3/2018 8:40,13
6/3/2018 8:50,11
6/3/2018 9:00,16
6/3/2018 9:10,6
6/3/2018 9:20,3
6/3/2018 9:30,2
6/3/2018 9:40,11
6/3/2018 9:50,19
6/3/2018 10:00,14
6/3/2018 10:10,12
6/3/2018 10:20,5
6/3/2018 10:30,4
6/3/2018 10:40,8
6/3/2018 10:50,10
6/3/2018 11:00,6
6/3/2018 11:10,6
6/3/2018 11:20,3
6/3/2018 11:30,13
6/3/2018 11:40,9
6/3/2018 11:50,7
6/3/2018 12:00,13
6/3/2018 12:10,19
6/3/2018 12:20,17
6/3/2018 12:30,10
6/3/2018 12:40,17
6/3/2018 12:50,11
6/3/2018 13:00,12
6/3/2018 13:10,9
6/3/2018 13:20,11
